UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
194958,39, 39,"R",1,"R",1
194958,42, 42,"R",6,"R",6
194958,44, 44,"R",1,"R",1
194958,50, 50,"R",1,"R",1
194958,58,999,"R",207,"R",201
194958,98, 98,"R",12,"A",
194958,99, 99,"R",219,"R",201
195003, 1,  1,"R",5,"R",5
195003, 2,  2,"R",2,"R",2
195003, 4,  4,"R",5,"R",2
195003, 6,  6,"R",74,"R",66
195003, 8,  8,"R",15,"R",13
195003, 9,  9,"R",121,"R",109
195003,10, 10,"R",7,"R",6
195003,11, 11,"R",8,"R",7
195003,12, 12,"R",26,"R",20
195003,13, 13,"R",13,"R",10
195003,15, 15,"R",4,"R",4
195003,17, 17,"R",33,"R",30
195003,18, 18,"R",14,"R",10
195003,19, 19,"R",3,"R",3
195003,20, 20,"R",5,"R",4
195003,21, 21,"R",2,"R",2
195003,22, 22,"R",3,"R",3
195003,23, 23,"R",30,"R",30
195003,24, 24,"R",75,"R",68
195003,25, 25,"R",142,"R",135
195003,26, 26,"R",9,"R",7
195003,27, 27,"R",9,"R",7
195003,29, 29,"R",12,"R",12
195003,31, 31,"R",3,"R",2
195003,32, 32,"R",1,"R",1
195003,33, 33,"R",39,"R",38
195003,34, 34,"R",137,"R",133
195003,35, 35,"R",3,"R",2
195003,36, 36,"R",1320,"R",1247
195003,37, 37,"R",24,"R",22
195003,39, 39,"R",55,"R",49
195003,40, 40,"R",5,"R",5
195003,41, 41,"R",11,"R",11
195003,42, 42,"R",228,"R",216
195003,44, 44,"R",8,"R",7
195003,45, 45,"R",8,"R",6
195003,47, 47,"R",11,"R",9
195003,48, 48,"R",23,"R",19
195003,49, 49,"R",2,"R",1
195003,50, 50,"R",18,"R",18
195003,51, 51,"R",48,"R",48
195003,53, 53,"R",19,"R",19
195003,55, 55,"R",5,"R",4
195003,57, 57,"R",5,"R",3
195003,58,999,"R",2590,"R",2415
195003,66, 66,"R",2,"R",2
195003,72, 72,"R",2,"R",2
195003,78, 78,"R",1,"R",1
195003,89,999,"R",5,"R",5
195003,90, 90,"R",163,"R",102
195003,99, 99,"R",2758,"R",2522
195058,12, 12,"R",1,"Z",0
195058,34, 34,"R",20,"R",10
195058,36, 36,"R",1359,"R",812
195058,51, 51,"R",1,"R",1
195058,58,999,"R",1381,"R",823
195058,90, 90,"R",20,"Z",0
195058,99, 99,"R",1401,"R",823
195128, 9,  9,"R",2,"R",1
195128,12, 12,"R",1,"R",0
195128,25, 25,"R",3,"R",1
195128,33, 33,"R",2,"R",1
195128,34, 34,"R",1,"R",1
195128,36, 36,"R",178,"R",135
195128,37, 37,"R",1,"R",0
195128,39, 39,"R",2,"R",1
195128,44, 44,"R",1,"R",1
195128,50, 50,"R",11,"R",9
195128,58,999,"R",202,"R",150
195128,99, 99,"R",202,"R",150
195173, 6,  6,"R",5,"R",5
195173, 9,  9,"R",1,"R",1
195173,12, 12,"R",3,"R",2
195173,13, 13,"R",1,"R",1
195173,18, 18,"R",1,"R",1
195173,21, 21,"R",1,"R",1
195173,34, 34,"R",5,"R",5
195173,36, 36,"R",407,"R",391
195173,39, 39,"R",2,"R",2
195173,42, 42,"R",4,"R",4
195173,53, 53,"R",1,"R",1
195173,58,999,"R",431,"R",414
195173,90, 90,"R",4,"R",4
195173,98, 98,"R",5,"A",
195173,99, 99,"R",440,"R",418
195234, 6,  6,"R",2,"R",1
195234, 8,  8,"R",1,"R",1
195234, 9,  9,"R",12,"R",11
195234,10, 10,"R",2,"R",2
195234,11, 11,"R",1,"R",1
195234,12, 12,"R",3,"R",2
195234,17, 17,"R",2,"R",1
195234,22, 22,"R",1,"R",1
195234,23, 23,"R",2,"R",2
195234,24, 24,"R",8,"R",8
195234,25, 25,"R",9,"R",8
195234,33, 33,"R",2,"R",2
195234,34, 34,"R",26,"R",25
195234,36, 36,"R",472,"R",462
195234,37, 37,"R",2,"R",2
195234,42, 42,"R",3,"R",3
195234,44, 44,"R",4,"R",4
195234,50, 50,"R",8,"R",7
195234,53, 53,"R",2,"R",2
195234,55, 55,"R",1,"R",1
195234,58,999,"R",563,"R",546
195234,90, 90,"R",1,"R",0
195234,98, 98,"R",13,"A",
195234,99, 99,"R",577,"R",546
195243, 6,  6,"R",1,"R",1
195243, 9,  9,"R",4,"R",4
195243,12, 12,"R",2,"R",2
195243,17, 17,"R",2,"R",2
195243,25, 25,"R",1,"R",1
195243,34, 34,"R",38,"R",37
195243,36, 36,"R",182,"R",161
195243,42, 42,"R",5,"R",4
195243,58,999,"R",235,"R",212
195243,98, 98,"R",11,"A",
195243,99, 99,"R",246,"R",212
195322, 6,  6,"R",1,"R",1
195322,23, 23,"R",1,"R",1
195322,33, 33,"R",1,"R",1
195322,36, 36,"R",821,"R",476
195322,42, 42,"R",1,"R",1
195322,58,999,"R",825,"R",480
195322,99, 99,"R",825,"R",480
195474, 4,  4,"R",2,"R",2
195474, 6,  6,"R",9,"R",9
195474, 9,  9,"R",35,"R",35
195474,11, 11,"R",1,"R",1
195474,12, 12,"R",2,"R",2
195474,13, 13,"R",3,"R",3
195474,15, 15,"R",1,"R",1
195474,17, 17,"R",1,"R",1
195474,18, 18,"R",1,"R",1
195474,24, 24,"R",1,"R",1
195474,25, 25,"R",44,"R",44
195474,27, 27,"R",3,"R",3
195474,33, 33,"R",5,"R",5
195474,34, 34,"R",26,"R",26
195474,36, 36,"R",599,"R",599
195474,37, 37,"R",2,"R",2
195474,39, 39,"R",1,"R",1
195474,41, 41,"R",1,"R",1
195474,42, 42,"R",6,"R",6
195474,44, 44,"R",4,"R",4
195474,48, 48,"R",2,"R",2
195474,50, 50,"R",4,"R",4
195474,51, 51,"R",2,"R",2
195474,53, 53,"R",1,"R",1
195474,58,999,"R",756,"R",756
195474,72, 72,"R",1,"R",1
195474,89,999,"R",1,"R",1
195474,90, 90,"R",19,"R",15
195474,99, 99,"R",776,"R",772
195526, 4,  4,"R",2,"R",1
195526, 6,  6,"R",24,"R",23
195526, 8,  8,"R",2,"R",2
195526, 9,  9,"R",42,"R",41
195526,11, 11,"R",6,"R",5
195526,12, 12,"R",6,"R",5
195526,13, 13,"R",1,"R",1
195526,15, 15,"R",3,"R",3
195526,17, 17,"R",12,"R",12
195526,21, 21,"R",1,"R",1
195526,22, 22,"R",1,"R",1
195526,23, 23,"R",7,"R",7
195526,24, 24,"R",22,"R",21
195526,25, 25,"R",106,"R",95
195526,26, 26,"R",1,"R",1
195526,27, 27,"R",4,"R",4
195526,29, 29,"R",1,"R",0
195526,30, 30,"R",1,"R",1
195526,33, 33,"R",13,"R",11
195526,34, 34,"R",43,"R",40
195526,35, 35,"R",1,"R",1
195526,36, 36,"R",203,"R",196
195526,37, 37,"R",2,"R",2
195526,39, 39,"R",11,"R",11
195526,40, 40,"R",1,"R",1
195526,42, 42,"R",16,"R",14
195526,44, 44,"R",10,"R",10
195526,47, 47,"R",2,"R",2
195526,48, 48,"R",4,"R",4
195526,49, 49,"R",2,"R",2
195526,50, 50,"R",10,"R",9
195526,51, 51,"R",10,"R",10
195526,53, 53,"R",5,"R",5
195526,55, 55,"R",1,"R",1
195526,58,999,"R",576,"R",543
195526,90, 90,"R",85,"R",76
195526,99, 99,"R",661,"R",619
195544, 6,  6,"R",2,"R",2
195544,12, 12,"R",1,"R",1
195544,17, 17,"R",1,"R",1
195544,34, 34,"R",5,"R",5
195544,36, 36,"R",152,"R",152
195544,42, 42,"R",3,"R",3
195544,44, 44,"R",1,"R",1
195544,48, 48,"R",1,"R",1
195544,51, 51,"R",1,"R",1
195544,57, 57,"R",5,"R",5
195544,58,999,"R",172,"R",172
195544,99, 99,"R",172,"R",172
195562,36, 36,"R",402,"R",402
195562,58,999,"R",402,"R",402
195562,99, 99,"R",402,"R",402
195702,36, 36,"R",2,"R",2
195702,58,999,"R",2,"R",2
195702,99, 99,"R",2,"R",2
195720, 4,  4,"R",1,"R",1
195720, 6,  6,"R",1,"R",1
195720, 9,  9,"R",3,"R",3
195720,12, 12,"R",4,"R",3
195720,23, 23,"R",1,"R",1
195720,24, 24,"R",1,"R",1
195720,25, 25,"R",3,"R",3
195720,26, 26,"R",2,"R",2
195720,34, 34,"R",7,"R",7
195720,36, 36,"R",587,"R",585
195720,42, 42,"R",9,"R",9
195720,44, 44,"R",1,"R",1
195720,48, 48,"R",1,"R",1
195720,50, 50,"R",2,"R",2
195720,51, 51,"R",1,"R",1
195720,58,999,"R",624,"R",621
195720,66, 66,"R",1,"R",1
195720,89,999,"R",1,"R",1
195720,90, 90,"R",1,"R",1
195720,99, 99,"R",626,"R",623
195988, 4,  4,"R",1,"R",1
195988,34, 34,"R",3,"R",3
195988,36, 36,"R",331,"R",258
195988,42, 42,"R",1,"R",1
195988,58,999,"R",336,"R",263
195988,99, 99,"R",336,"R",263
196006, 9,  9,"R",4,"R",3
196006,12, 12,"R",2,"R",2
196006,13, 13,"R",1,"R",1
196006,16, 16,"R",1,"R",1
196006,25, 25,"R",2,"R",1
196006,34, 34,"R",7,"R",7
196006,36, 36,"R",1069,"R",977
196006,37, 37,"R",1,"R",1
196006,39, 39,"R",1,"Z",0
196006,42, 42,"R",19,"R",15
196006,51, 51,"R",2,"Z",0
196006,58,999,"R",1109,"R",1008
196006,90, 90,"R",11,"R",6
196006,99, 99,"R",1120,"R",1014
196015, 2,  2,"R",1,"Z",0
196015, 6,  6,"R",4,"R",3
196015, 9,  9,"R",2,"R",2
196015,17, 17,"R",1,"Z",0
196015,33, 33,"R",1,"R",1
196015,34, 34,"R",4,"R",4
196015,36, 36,"R",665,"R",578
196015,42, 42,"R",1,"Z",0
196015,50, 50,"R",4,"R",4
196015,58,999,"R",683,"R",592
196015,72, 72,"R",1,"R",1
196015,89,999,"R",1,"R",1
196015,90, 90,"R",8,"R",6
196015,99, 99,"R",692,"R",599
196024, 9,  9,"R",5,"R",5
196024,13, 13,"R",2,"R",2
196024,25, 25,"R",8,"R",7
196024,33, 33,"R",2,"R",2
196024,34, 34,"R",12,"R",12
196024,36, 36,"R",916,"R",877
196024,42, 42,"R",8,"R",7
196024,44, 44,"R",2,"R",1
196024,48, 48,"R",3,"R",2
196024,50, 50,"R",1,"R",1
196024,58,999,"R",959,"R",916
196024,90, 90,"R",3,"R",3
196024,99, 99,"R",962,"R",919
196042,12, 12,"R",2,"R",2
196042,25, 25,"R",1,"R",1
196042,34, 34,"R",1,"R",1
196042,36, 36,"R",1274,"R",1220
196042,37, 37,"R",2,"Z",0
196042,58,999,"R",1280,"R",1224
196042,90, 90,"R",11,"R",10
196042,99, 99,"R",1291,"R",1234
196051, 6,  6,"R",1,"R",1
196051, 9,  9,"R",11,"R",9
196051,10, 10,"R",2,"R",2
196051,25, 25,"R",2,"R",1
196051,33, 33,"R",3,"R",3
196051,34, 34,"R",9,"R",8
196051,36, 36,"R",828,"R",733
196051,39, 39,"R",2,"R",2
196051,42, 42,"R",14,"R",12
196051,44, 44,"R",2,"R",2
196051,47, 47,"R",1,"R",1
196051,50, 50,"R",3,"R",3
196051,58,999,"R",878,"R",777
196051,90, 90,"R",8,"R",1
196051,98, 98,"R",1,"A",
196051,99, 99,"R",887,"R",778
196060, 6,  6,"R",7,"R",5
196060, 8,  8,"R",3,"R",3
196060, 9,  9,"R",21,"R",20
196060,11, 11,"R",2,"R",2
196060,12, 12,"R",5,"R",5
196060,13, 13,"R",1,"R",1
196060,17, 17,"R",3,"R",3
196060,23, 23,"R",2,"R",2
196060,24, 24,"R",6,"R",6
196060,25, 25,"R",12,"R",12
196060,29, 29,"R",2,"R",2
196060,33, 33,"R",5,"R",5
196060,34, 34,"R",39,"R",38
196060,36, 36,"R",2549,"R",2491
196060,37, 37,"R",2,"R",2
196060,39, 39,"R",3,"R",3
196060,42, 42,"R",8,"R",6
196060,44, 44,"R",2,"R",2
196060,47, 47,"R",1,"R",1
196060,48, 48,"R",1,"R",1
196060,50, 50,"R",3,"R",3
196060,51, 51,"R",2,"R",2
196060,57, 57,"R",5,"R",5
196060,58,999,"R",2684,"R",2620
196060,90, 90,"R",126,"R",75
196060,98, 98,"R",5,"A",
196060,99, 99,"R",2815,"R",2695
196079, 6,  6,"R",6,"R",6
196079, 9,  9,"R",7,"R",5
196079,13, 13,"R",1,"R",1
196079,17, 17,"R",5,"R",5
196079,24, 24,"R",10,"R",8
196079,25, 25,"R",8,"R",5
196079,26, 26,"R",2,"R",2
196079,34, 34,"R",70,"R",35
196079,36, 36,"R",2290,"R",1478
196079,37, 37,"R",1,"R",1
196079,39, 39,"R",1,"R",1
196079,42, 42,"R",17,"R",15
196079,45, 45,"R",1,"R",1
196079,47, 47,"R",1,"R",0
196079,48, 48,"R",2,"R",1
196079,50, 50,"R",2,"R",0
196079,51, 51,"R",6,"R",6
196079,54, 54,"R",1,"R",1
196079,57, 57,"R",3,"R",0
196079,58,999,"R",2434,"R",1571
196079,90, 90,"R",154,"R",105
196079,98, 98,"R",148,"A",
196079,99, 99,"R",2736,"R",1676
196088, 6,  6,"R",7,"R",5
196088, 8,  8,"R",3,"R",2
196088, 9,  9,"R",6,"R",4
196088,10, 10,"R",1,"Z",0
196088,12, 12,"R",7,"R",3
196088,13, 13,"R",7,"R",5
196088,17, 17,"R",2,"Z",0
196088,24, 24,"R",1,"R",1
196088,25, 25,"R",3,"R",3
196088,26, 26,"R",5,"R",4
196088,28, 28,"R",1,"Z",0
196088,29, 29,"R",1,"R",1
196088,31, 31,"R",1,"R",1
196088,33, 33,"R",1,"R",1
196088,34, 34,"R",18,"R",15
196088,36, 36,"R",3603,"R",3034
196088,37, 37,"R",2,"R",1
196088,39, 39,"R",5,"R",1
196088,42, 42,"R",12,"R",5
196088,45, 45,"R",1,"Z",0
196088,47, 47,"R",2,"R",1
196088,48, 48,"R",2,"R",2
196088,50, 50,"R",1,"R",1
196088,51, 51,"R",6,"R",3
196088,53, 53,"R",2,"R",2
196088,55, 55,"R",1,"Z",0
196088,56, 56,"R",1,"R",1
196088,57, 57,"R",8,"R",4
196088,58,999,"R",3710,"R",3100
196088,90, 90,"R",469,"R",147
196088,99, 99,"R",4179,"R",3247
196097, 4,  4,"R",1,"R",1
196097, 6,  6,"R",18,"R",16
196097, 8,  8,"R",6,"R",5
196097, 9,  9,"R",20,"R",20
196097,10, 10,"R",1,"R",1
196097,11, 11,"R",1,"R",1
196097,12, 12,"R",10,"R",10
196097,13, 13,"R",6,"R",6
196097,15, 15,"R",1,"R",1
196097,17, 17,"R",7,"R",7
196097,23, 23,"R",1,"Z",0
196097,24, 24,"R",7,"R",7
196097,25, 25,"R",29,"R",29
196097,26, 26,"R",1,"R",1
196097,27, 27,"R",1,"Z",0
196097,29, 29,"R",1,"R",1
196097,32, 32,"R",2,"R",2
196097,33, 33,"R",4,"R",3
196097,34, 34,"R",66,"R",64
196097,35, 35,"R",1,"R",1
196097,36, 36,"R",2481,"R",2448
196097,37, 37,"R",5,"R",5
196097,39, 39,"R",2,"R",2
196097,41, 41,"R",3,"R",3
196097,42, 42,"R",13,"R",13
196097,44, 44,"R",2,"R",2
196097,45, 45,"R",1,"R",1
196097,47, 47,"R",1,"R",1
196097,48, 48,"R",3,"R",2
196097,50, 50,"R",2,"R",2
196097,51, 51,"R",4,"R",4
196097,53, 53,"R",4,"R",4
196097,55, 55,"R",1,"R",1
196097,58,999,"R",2706,"R",2664
196097,66, 66,"R",1,"R",1
196097,89,999,"R",1,"R",1
196097,90, 90,"R",460,"R",290
196097,99, 99,"R",3167,"R",2955
196103, 6,  6,"R",1,"R",1
196103, 9,  9,"R",8,"R",8
196103,10, 10,"R",1,"R",1
196103,12, 12,"R",2,"R",2
196103,13, 13,"R",1,"R",1
196103,17, 17,"R",2,"R",2
196103,18, 18,"R",1,"R",1
196103,19, 19,"R",1,"R",1
196103,22, 22,"R",1,"R",1
196103,23, 23,"R",2,"R",2
196103,24, 24,"R",6,"R",6
196103,25, 25,"R",4,"R",3
196103,26, 26,"R",1,"R",1
196103,27, 27,"R",2,"R",2
196103,29, 29,"R",1,"R",1
196103,33, 33,"R",2,"R",2
196103,34, 34,"R",7,"R",7
196103,36, 36,"R",244,"R",241
196103,37, 37,"R",2,"R",2
196103,39, 39,"R",3,"R",3
196103,42, 42,"R",17,"R",16
196103,44, 44,"R",2,"R",2
196103,48, 48,"R",3,"R",3
196103,50, 50,"R",2,"R",1
196103,51, 51,"R",6,"R",6
196103,53, 53,"R",1,"R",1
196103,55, 55,"R",1,"R",1
196103,58,999,"R",324,"R",318
196103,90, 90,"R",3,"R",3
196103,99, 99,"R",327,"R",321
196112, 9,  9,"R",3,"R",3
196112,12, 12,"R",1,"R",1
196112,25, 25,"R",2,"R",2
196112,34, 34,"R",1,"R",1
196112,36, 36,"R",443,"R",399
196112,37, 37,"R",1,"R",1
196112,42, 42,"R",1,"R",1
196112,57, 57,"R",1,"R",1
196112,58,999,"R",453,"R",409
196112,90, 90,"R",10,"R",6
196112,99, 99,"R",463,"R",415
196121, 6,  6,"R",1,"Z",0
196121, 8,  8,"R",3,"R",1
196121,12, 12,"R",5,"R",5
196121,25, 25,"R",1,"R",1
196121,28, 28,"R",1,"R",1
196121,34, 34,"R",1,"R",1
196121,36, 36,"R",1221,"R",1177
196121,37, 37,"R",1,"R",1
196121,39, 39,"R",1,"R",1
196121,42, 42,"R",5,"R",5
196121,47, 47,"R",1,"Z",0
196121,51, 51,"R",1,"Z",0
196121,57, 57,"R",6,"R",5
196121,58,999,"R",1248,"R",1198
196121,90, 90,"R",13,"R",6
196121,99, 99,"R",1261,"R",1204
196130, 1,  1,"R",1,"R",1
196130, 6,  6,"R",1,"R",1
196130, 9,  9,"R",1,"R",1
196130,12, 12,"R",2,"R",2
196130,13, 13,"R",1,"R",1
196130,24, 24,"R",1,"Z",0
196130,33, 33,"R",1,"Z",0
196130,34, 34,"R",4,"R",4
196130,36, 36,"R",1764,"R",1455
196130,37, 37,"R",2,"R",1
196130,42, 42,"R",1,"R",1
196130,57, 57,"R",4,"R",2
196130,58,999,"R",1783,"R",1469
196130,90, 90,"R",23,"R",10
196130,99, 99,"R",1806,"R",1479
196149, 4,  4,"R",1,"Z",0
196149, 6,  6,"R",2,"R",1
196149, 9,  9,"R",8,"R",8
196149,11, 11,"R",2,"R",2
196149,13, 13,"R",1,"R",1
196149,17, 17,"R",1,"R",1
196149,20, 20,"R",2,"R",2
196149,24, 24,"R",3,"R",3
196149,25, 25,"R",3,"R",3
196149,33, 33,"R",1,"R",1
196149,34, 34,"R",24,"R",24
196149,36, 36,"R",1225,"R",1185
196149,39, 39,"R",1,"R",1
196149,42, 42,"R",2,"R",2
196149,48, 48,"R",2,"R",1
196149,50, 50,"R",2,"R",2
196149,51, 51,"R",2,"R",2
196149,57, 57,"R",1,"R",1
196149,58,999,"R",1283,"R",1240
196149,72, 72,"R",1,"R",1
196149,89,999,"R",1,"R",1
196149,90, 90,"R",4,"R",2
196149,99, 99,"R",1288,"R",1243
196158, 6,  6,"R",2,"R",1
196158,10, 10,"R",1,"R",1
196158,11, 11,"R",2,"R",2
196158,12, 12,"R",3,"R",2
196158,17, 17,"R",1,"Z",0
196158,18, 18,"R",1,"R",1
196158,22, 22,"R",1,"Z",0
196158,24, 24,"R",2,"R",1
196158,25, 25,"R",2,"R",2
196158,34, 34,"R",6,"R",4
196158,36, 36,"R",1070,"R",1010
196158,37, 37,"R",2,"R",2
196158,39, 39,"R",1,"R",1
196158,42, 42,"R",10,"R",10
196158,50, 50,"R",3,"R",2
196158,51, 51,"R",2,"R",2
196158,57, 57,"R",1,"Z",0
196158,58,999,"R",1110,"R",1041
196158,90, 90,"R",18,"R",5
196158,99, 99,"R",1128,"R",1046
196167, 6,  6,"R",2,"R",2
196167, 9,  9,"R",3,"R",3
196167,10, 10,"R",1,"R",1
196167,18, 18,"R",1,"R",1
196167,24, 24,"R",1,"R",0
196167,25, 25,"R",3,"R",3
196167,26, 26,"R",1,"R",0
196167,33, 33,"R",2,"R",2
196167,34, 34,"R",7,"R",6
196167,36, 36,"R",1298,"R",1269
196167,37, 37,"R",1,"R",0
196167,42, 42,"R",3,"R",3
196167,48, 48,"R",1,"R",1
196167,51, 51,"R",2,"R",1
196167,58,999,"R",1326,"R",1292
196167,72, 72,"R",1,"R",1
196167,89,999,"R",1,"R",1
196167,90, 90,"R",13,"R",4
196167,99, 99,"R",1340,"R",1297
196176, 6,  6,"R",1,"R",1
196176, 9,  9,"R",8,"R",8
196176,12, 12,"R",1,"R",1
196176,24, 24,"R",1,"R",1
196176,25, 25,"R",2,"R",2
196176,33, 33,"R",2,"R",2
196176,34, 34,"R",14,"R",14
196176,36, 36,"R",1064,"R",1047
196176,42, 42,"R",3,"R",3
196176,58,999,"R",1096,"R",1079
196176,90, 90,"R",9,"R",4
196176,99, 99,"R",1105,"R",1083
196194, 6,  6,"R",1,"R",1
196194, 8,  8,"R",1,"R",1
196194, 9,  9,"R",5,"R",4
196194,10, 10,"R",1,"R",1
196194,11, 11,"R",5,"R",5
196194,12, 12,"R",2,"R",2
196194,17, 17,"R",1,"R",1
196194,23, 23,"R",1,"R",1
196194,24, 24,"R",1,"R",1
196194,25, 25,"R",5,"R",5
196194,26, 26,"R",3,"R",2
196194,33, 33,"R",1,"R",1
196194,34, 34,"R",7,"R",7
196194,36, 36,"R",1381,"R",1353
196194,39, 39,"R",5,"R",4
196194,42, 42,"R",6,"R",4
196194,48, 48,"R",1,"R",1
196194,50, 50,"R",1,"R",1
196194,55, 55,"R",1,"R",1
196194,58,999,"R",1429,"R",1396
196194,90, 90,"R",34,"R",22
196194,99, 99,"R",1463,"R",1418
196200, 6,  6,"R",3,"R",1
196200, 9,  9,"R",5,"R",4
196200,12, 12,"R",3,"R",2
196200,15, 15,"R",1,"R",1
196200,17, 17,"R",1,"R",1
196200,18, 18,"R",1,"R",1
196200,23, 23,"R",1,"R",1
196200,25, 25,"R",3,"R",3
196200,33, 33,"R",3,"R",3
196200,34, 34,"R",2,"R",1
196200,36, 36,"R",744,"R",697
196200,37, 37,"R",1,"Z",0
196200,42, 42,"R",2,"R",2
196200,50, 50,"R",7,"R",6
196200,54, 54,"R",1,"R",1
196200,57, 57,"R",1,"Z",0
196200,58,999,"R",779,"R",724
196200,90, 90,"R",4,"R",3
196200,99, 99,"R",783,"R",727
196219, 4,  4,"R",2,"R",2
196219, 6,  6,"R",5,"R",4
196219, 8,  8,"R",2,"R",2
196219, 9,  9,"R",22,"R",21
196219,10, 10,"R",1,"R",1
196219,11, 11,"R",4,"R",4
196219,12, 12,"R",7,"R",5
196219,13, 13,"R",5,"R",5
196219,17, 17,"R",4,"R",3
196219,18, 18,"R",1,"R",1
196219,20, 20,"R",1,"R",1
196219,22, 22,"R",3,"R",3
196219,23, 23,"R",2,"R",2
196219,24, 24,"R",3,"R",2
196219,25, 25,"R",12,"R",11
196219,26, 26,"R",2,"R",2
196219,27, 27,"R",2,"R",2
196219,32, 32,"R",1,"R",1
196219,33, 33,"R",4,"R",3
196219,34, 34,"R",18,"R",18
196219,36, 36,"R",606,"R",566
196219,37, 37,"R",3,"R",3
196219,39, 39,"R",1,"R",1
196219,41, 41,"R",2,"R",2
196219,42, 42,"R",8,"R",8
196219,44, 44,"R",2,"R",1
196219,45, 45,"R",3,"R",3
196219,46, 46,"R",2,"R",2
196219,48, 48,"R",7,"R",7
196219,49, 49,"R",1,"R",1
196219,50, 50,"R",1,"R",1
196219,51, 51,"R",3,"R",3
196219,53, 53,"R",4,"R",3
196219,55, 55,"R",1,"R",1
196219,58,999,"R",745,"R",695
196219,66, 66,"R",1,"R",1
196219,89,999,"R",1,"R",1
196219,90, 90,"R",14,"R",10
196219,99, 99,"R",760,"R",706
196237,34, 34,"R",1,"R",1
196237,36, 36,"R",649,"R",429
196237,58,999,"R",650,"R",430
196237,90, 90,"R",11,"R",2
196237,99, 99,"R",661,"R",432
196246, 2,  2,"R",1,"Z",0
196246, 6,  6,"R",1,"R",1
196246, 8,  8,"R",1,"Z",0
196246, 9,  9,"R",4,"R",4
196246,17, 17,"R",1,"R",1
196246,23, 23,"R",1,"Z",0
196246,24, 24,"R",2,"R",2
196246,25, 25,"R",1,"R",1
196246,26, 26,"R",2,"R",1
196246,33, 33,"R",2,"R",2
196246,34, 34,"R",3,"R",2
196246,36, 36,"R",1006,"R",972
196246,37, 37,"R",1,"R",1
196246,38, 38,"R",1,"Z",0
196246,42, 42,"R",5,"R",2
196246,50, 50,"R",15,"R",15
196246,57, 57,"R",2,"R",1
196246,58,999,"R",1049,"R",1005
196246,90, 90,"R",61,"R",33
196246,99, 99,"R",1110,"R",1038
196264, 9,  9,"R",3,"Z",0
196264,34, 34,"R",12,"R",1
196264,36, 36,"R",424,"R",38
196264,39, 39,"R",1,"Z",0
196264,42, 42,"R",2,"Z",0
196264,58,999,"R",442,"R",39
196264,99, 99,"R",442,"R",39
196291, 6,  6,"R",1,"R",1
196291, 9,  9,"R",12,"R",10
196291,10, 10,"R",4,"R",4
196291,11, 11,"R",3,"R",3
196291,12, 12,"R",6,"R",4
196291,13, 13,"R",3,"R",2
196291,24, 24,"R",6,"R",4
196291,25, 25,"R",2,"R",2
196291,28, 28,"R",1,"R",1
196291,34, 34,"R",29,"R",28
196291,36, 36,"R",251,"R",231
196291,37, 37,"R",2,"R",2
196291,42, 42,"R",8,"R",8
196291,44, 44,"R",1,"R",1
196291,48, 48,"R",1,"R",1
196291,51, 51,"R",5,"R",4
196291,53, 53,"R",1,"R",1
196291,58,999,"R",336,"R",307
196291,72, 72,"R",2,"R",2
196291,89,999,"R",2,"R",2
196291,90, 90,"R",4,"R",3
196291,99, 99,"R",342,"R",312
196413, 2,  2,"R",1,"R",1
196413, 4,  4,"R",6,"R",6
196413, 5,  5,"R",1,"R",1
196413, 6,  6,"R",207,"R",206
196413, 8,  8,"R",20,"R",20
196413, 9,  9,"R",181,"R",181
196413,10, 10,"R",6,"R",6
196413,11, 11,"R",8,"R",7
196413,12, 12,"R",86,"R",85
196413,13, 13,"R",28,"R",27
196413,15, 15,"R",11,"R",11
196413,17, 17,"R",98,"R",98
196413,18, 18,"R",6,"R",6
196413,19, 19,"R",1,"R",1
196413,20, 20,"R",4,"R",4
196413,21, 21,"R",4,"R",4
196413,22, 22,"R",5,"R",5
196413,23, 23,"R",18,"R",18
196413,24, 24,"R",58,"R",57
196413,25, 25,"R",308,"R",307
196413,26, 26,"R",16,"R",16
196413,27, 27,"R",17,"R",17
196413,29, 29,"R",5,"R",5
196413,31, 31,"R",2,"R",2
196413,32, 32,"R",5,"R",5
196413,33, 33,"R",23,"R",23
196413,34, 34,"R",447,"R",446
196413,36, 36,"R",1090,"R",1084
196413,37, 37,"R",22,"R",22
196413,38, 38,"R",1,"R",1
196413,39, 39,"R",20,"R",20
196413,40, 40,"R",1,"R",1
196413,41, 41,"R",7,"R",7
196413,42, 42,"R",202,"R",202
196413,44, 44,"R",17,"R",17
196413,45, 45,"R",5,"R",5
196413,47, 47,"R",8,"R",8
196413,48, 48,"R",49,"R",49
196413,49, 49,"R",2,"R",2
196413,50, 50,"R",16,"R",16
196413,51, 51,"R",62,"R",62
196413,53, 53,"R",16,"R",16
196413,55, 55,"R",12,"R",12
196413,56, 56,"R",1,"R",1
196413,57, 57,"R",1,"R",1
196413,58,999,"R",3104,"R",3091
196413,66, 66,"R",1,"R",1
196413,68, 68,"R",1,"R",1
196413,69, 69,"R",2,"R",2
196413,72, 72,"R",13,"R",13
196413,78, 78,"R",1,"R",1
196413,89,999,"R",18,"R",18
196413,90, 90,"R",527,"R",501
196413,99, 99,"R",3649,"R",3610
196565, 9,  9,"R",4,"R",3
196565,11, 11,"R",1,"R",1
196565,12, 12,"R",1,"R",1
196565,20, 20,"R",1,"R",1
